date,high,avg,low
6/12/2014,73,67,60
6/13/2014,79,72,65
6/14/2014,74,67,60
6/15/2014,80,70,59
6/16/2014,81,72,63
6/17/2014,89,80,71
6/18/2014,89,83,76
6/19/2014,77,73,68
6/20/2014,79,72,64
6/21/2014,78,70,62
6/22/2014,79,72,64
6/23/2014,81,73,65
6/24/2014,81,75,68
6/25/2014,85,78,70
6/26/2014,85,78,70
6/27/2014,83,75,67
6/28/2014,87,77,66
6/29/2014,83,76,68
6/30/2014,84,77,69
7/1/2014,89,81,72
7/2/2014,91,82,72
7/3/2014,87,78,69
7/4/2014,74,70,65
7/5/2014,81,72,63
7/6/2014,84,75,66
7/7/2014,90,81,72
7/8/2014,91,81,71
7/9/2014,88,80,71
7/10/2014,83,78,72
7/11/2014,86,79,71
7/12/2014,85,78,71
7/13/2014,83,78,72
7/14/2014,84,78,72
7/15/2014,86,79,72
7/16/2014,81,75,68
7/17/2014,81,74,67
7/18/2014,81,73,64
7/19/2014,76,72,68
7/20/2014,78,72,66
7/21/2014,85,76,67
7/22/2014,86,79,71
7/23/2014,88,80,72
7/24/2014,80,75,70
7/25/2014,82,74,66
7/26/2014,81,75,69
7/27/2014,85,78,71
7/28/2014,82,75,68
7/29/2014,76,70,64
7/30/2014,80,72,63
7/31/2014,82,75,68
8/1/2014,84,78,71
8/2/2014,74,69,63
8/3/2014,76,71,66
8/4/2014,84,77,70
8/5/2014,90,81,71
8/6/2014,83,77,70
8/7/2014,83,75,66
8/8/2014,83,74,65
8/9/2014,87,77,66
8/10/2014,88,78,68
8/11/2014,87,79,71
8/12/2014,79,75,70
8/13/2014,82,75,68
8/14/2014,77,70,63
8/15/2014,73,67,61
8/16/2014,78,71,63
8/17/2014,82,74,66
8/18/2014,81,72,63
8/19/2014,83,73,63
8/20/2014,84,77,70
8/21/2014,83,74,65
8/22/2014,79,72,65
8/23/2014,77,72,67
8/24/2014,80,72,64
8/25/2014,88,76,64
8/26/2014,89,80,70
8/27/2014,90,80,70
8/28/2014,82,74,66
8/29/2014,80,71,61
8/30/2014,80,73,65
8/31/2014,90,82,73
9/1/2014,88,82,75
9/2/2014,92,85,77
9/3/2014,86,79,72
9/4/2014,87,78,69
9/5/2014,87,80,72
9/6/2014,91,79,67
9/7/2014,81,73,65
9/8/2014,75,70,65
9/9/2014,73,68,63
9/10/2014,80,72,63
9/11/2014,83,76,69
9/12/2014,78,70,62
9/13/2014,69,64,58
9/14/2014,71,62,53
9/15/2014,71,63,55
9/16/2014,70,64,58
9/17/2014,73,64,55
9/18/2014,76,67,57
9/19/2014,66,60,54
9/20/2014,75,66,57
9/21/2014,75,71,67
9/22/2014,71,63,55
9/23/2014,71,62,52
9/24/2014,71,65,58
9/25/2014,64,61,57
9/26/2014,77,68,58
9/27/2014,83,72,60
9/28/2014,84,74,64
9/29/2014,79,73,67
9/30/2014,71,67,62
10/1/2014,65,63,61
10/2/2014,70,66,61
10/3/2014,71,64,56
10/4/2014,69,61,52
10/5/2014,61,54,46
10/6/2014,69,60,50
10/7/2014,71,67,63
10/8/2014,73,68,62
10/9/2014,68,62,55
10/10/2014,64,58,52
10/11/2014,60,55,50
10/12/2014,63,56,48
10/13/2014,65,59,52
10/14/2014,76,70,63
10/15/2014,77,73,69
10/16/2014,71,66,61
10/17/2014,71,65,59
10/18/2014,70,63,56
10/19/2014,56,50,44
10/20/2014,60,51,42
10/21/2014,67,61,55
10/22/2014,58,54,50
10/23/2014,53,52,50
10/24/2014,63,57,51
10/25/2014,67,59,50
10/26/2014,63,58,53
10/27/2014,63,56,48
10/28/2014,72,63,53
10/29/2014,72,62,51
10/30/2014,59,53,47
10/31/2014,55,50,45
11/1/2014,47,45,42
11/2/2014,48,45,41
11/3/2014,61,50,39
11/4/2014,68,61,53
11/5/2014,64,60,56
11/6/2014,57,53,48
11/7/2014,53,47,40
11/8/2014,48,42,36
11/9/2014,57,52,46
11/10/2014,61,53,44
11/11/2014,64,57,49
11/12/2014,65,56,47
11/13/2014,48,42,36
11/14/2014,42,39,35
11/15/2014,42,38,33
11/16/2014,45,40,35
11/17/2014,52,46,40
11/18/2014,45,35,24
11/19/2014,36,29,22
11/20/2014,45,38,31
11/21/2014,37,33,28
11/22/2014,44,36,28
11/23/2014,57,50,43
11/24/2014,69,61,53
11/25/2014,68,60,51
11/26/2014,51,43,34
11/27/2014,38,36,34
11/28/2014,37,33,29
11/29/2014,45,36,27
11/30/2014,55,50,45
12/1/2014,65,54,42
12/2/2014,43,39,35
12/3/2014,46,44,41
12/4/2014,45,41,37
12/5/2014,44,39,34
12/6/2014,50,45,39
12/7/2014,42,36,30
12/8/2014,37,31,24
12/9/2014,42,39,36
12/10/2014,40,36,32
12/11/2014,38,35,31
12/12/2014,38,35,32
12/13/2014,44,39,34
12/14/2014,46,42,38
12/15/2014,48,43,37
12/16/2014,49,44,38
12/17/2014,54,48,42
12/18/2014,42,40,37
12/19/2014,38,35,31
12/20/2014,33,32,30
12/21/2014,36,34,31
12/22/2014,44,40,35
12/23/2014,46,45,43
12/24/2014,58,51,44
12/25/2014,62,53,44
12/26/2014,50,45,40
12/27/2014,55,50,44
12/28/2014,54,49,43
12/29/2014,44,39,34
12/30/2014,34,31,28
12/31/2014,32,30,27
1/1/2015,39,33,27
1/2/2015,42,39,35
1/3/2015,42,38,33
1/4/2015,56,49,41
1/5/2015,49,35,21
1/6/2015,22,21,19
1/7/2015,23,16,9
1/8/2015,21,15,8
1/9/2015,33,26,19
1/10/2015,23,20,16
1/11/2015,37,28,18
1/12/2015,39,37,35
1/13/2015,36,27,17
1/14/2015,32,24,16
1/15/2015,35,30,25
1/16/2015,43,32,20
1/17/2015,32,25,17
1/18/2015,42,37,31
1/19/2015,42,39,36
1/20/2015,40,36,32
1/21/2015,36,31,25
1/22/2015,40,36,31
1/23/2015,39,34,28
1/24/2015,39,36,33
1/25/2015,42,37,31
1/26/2015,31,27,22
1/27/2015,30,25,20
1/28/2015,34,25,16
1/29/2015,36,28,19
1/30/2015,38,29,19
1/31/2015,26,20,13
2/1/2015,36,28,20
2/2/2015,34,24,14
2/3/2015,26,20,13
2/4/2015,43,34,24
2/5/2015,42,28,14
2/6/2015,27,20,12
2/7/2015,40,33,25
2/8/2015,37,33,29
2/9/2015,29,27,25
2/10/2015,40,33,26
2/11/2015,34,28,22
2/12/2015,40,28,16
2/13/2015,21,15,8
2/14/2015,32,24,16
2/15/2015,25,15,4
2/16/2015,21,12,3
2/17/2015,27,21,14
2/18/2015,33,26,19
2/19/2015,27,18,8
2/20/2015,19,11,2
2/21/2015,32,23,13
2/22/2015,43,38,32
2/23/2015,38,23,8
2/24/2015,24,14,4
2/25/2015,37,29,20
2/26/2015,32,27,21
2/27/2015,30,24,18
2/28/2015,29,21,13
3/1/2015,31,28,24
3/2/2015,39,33,27
3/3/2015,37,30,22
3/4/2015,45,40,35
3/5/2015,40,30,19
3/6/2015,27,20,12
3/7/2015,38,28,18
3/8/2015,49,43,37
3/9/2015,54,47,40
3/10/2015,53,46,39
3/11/2015,59,52,44
3/12/2015,47,42,36
3/13/2015,43,37,31
3/14/2015,51,46,40
3/15/2015,44,40,36
3/16/2015,52,44,35
3/17/2015,57,46,34
3/18/2015,39,34,29
3/19/2015,43,36,29
3/20/2015,38,34,29
3/21/2015,47,38,29
3/22/2015,43,36,28
3/23/2015,38,31,23
3/24/2015,45,36,26
3/25/2015,49,42,34
3/26/2015,62,52,42
3/27/2015,46,43,39
3/28/2015,40,33,26
3/29/2015,46,36,25
3/30/2015,54,45,36
3/31/2015,47,41,35
4/1/2015,51,42,32
4/2/2015,67,54,41
4/3/2015,64,62,59
4/4/2015,60,51,42
4/5/2015,61,52,42
4/6/2015,63,53,42
4/7/2015,62,52,42
4/8/2015,45,41,37
4/9/2015,43,40,37
4/10/2015,56,48,39
4/11/2015,57,51,44
4/12/2015,66,55,43
4/13/2015,68,59,50
4/14/2015,65,60,55
4/15/2015,72,62,51
4/16/2015,64,58,52
4/17/2015,71,63,55
4/18/2015,80,70,59
4/19/2015,64,56,48
4/20/2015,57,52,46
4/21/2015,65,59,52
4/22/2015,69,59,48
4/23/2015,52,47,41
4/24/2015,52,46,39
4/25/2015,62,50,38
4/26/2015,64,55,46
4/27/2015,62,56,49
4/28/2015,71,61,50
4/29/2015,78,64,50
4/30/2015,67,58,48
5/1/2015,63,56,49
5/2/2015,74,61,48
5/3/2015,80,66,51
5/4/2015,85,71,57
5/5/2015,85,76,66
5/6/2015,73,66,59
5/7/2015,80,68,56
5/8/2015,82,69,56
5/9/2015,70,64,57
5/10/2015,83,72,61
5/11/2015,84,77,70
5/12/2015,86,75,64
5/13/2015,70,62,53
5/14/2015,73,62,50
5/15/2015,75,65,55
5/16/2015,75,66,57
5/17/2015,83,74,64
5/18/2015,75,68,60
5/19/2015,80,70,59
5/20/2015,67,61,54
5/21/2015,62,57,52
5/22/2015,74,65,55
5/23/2015,70,60,49
5/24/2015,81,69,56
5/25/2015,85,75,64
5/26/2015,88,78,67
5/27/2015,85,78,70
5/28/2015,85,78,70
5/29/2015,85,75,65
5/30/2015,85,76,67
5/31/2015,87,72,57
6/1/2015,58,55,51
6/2/2015,55,53,50
6/3/2015,70,61,52
6/4/2015,65,60,54
6/5/2015,70,63,55
6/6/2015,76,68,60
6/7/2015,74,65,55
6/8/2015,79,71,63
6/9/2015,83,76,68
6/10/2015,82,74,65
6/11/2015,89,81,72
6/12/2015,88,81,73
6/13/2015,86,79,72
6/14/2015,88,77,66
6/15/2015,83,74,64
6/16/2015,79,72,65
6/17/2015,82,74,66
6/18/2015,71,68,64
6/19/2015,87,78,68
6/20/2015,75,70,64
6/21/2015,88,80,71
6/22/2015,87,79,70
6/23/2015,90,83,75
6/24/2015,84,76,68
6/25/2015,83,74,65
6/26/2015,81,75,69
6/27/2015,71,65,58
6/28/2015,73,68,62
6/29/2015,76,70,63
6/30/2015,82,75,68
7/1/2015,82,76,69
7/2/2015,80,75,69
7/3/2015,82,74,66
7/4/2015,75,72,69
7/5/2015,83,76,68
7/6/2015,83,78,72
7/7/2015,88,82,75
7/8/2015,88,83,77
7/9/2015,79,74,68
7/10/2015,84,78,72
7/11/2015,88,79,69
7/12/2015,89,81,72
7/13/2015,88,81,73
7/14/2015,82,78,73
7/15/2015,81,77,72
7/16/2015,80,72,64
7/17/2015,81,74,67
7/18/2015,85,78,71
7/19/2015,93,86,78
7/20/2015,94,88,82
7/21/2015,89,82,74
7/22/2015,85,77,69
7/23/2015,86,77,68
7/24/2015,87,79,70
7/25/2015,88,79,69
7/26/2015,90,82,74
7/27/2015,86,79,71
7/28/2015,95,85,75
7/29/2015,96,87,78
7/30/2015,87,82,76
7/31/2015,89,81,72
8/1/2015,89,82,75
8/2/2015,89,80,71
8/3/2015,90,83,75
8/4/2015,89,79,69
8/5/2015,87,80,72
8/6/2015,83,75,67
8/7/2015,84,77,69
8/8/2015,82,75,68
8/9/2015,85,77,68
8/10/2015,84,77,70
8/11/2015,81,76,71
8/12/2015,85,78,71
8/13/2015,83,75,67
8/14/2015,88,78,67
8/15/2015,92,83,73
8/16/2015,93,85,76
8/17/2015,95,87,78
8/18/2015,90,82,73
8/19/2015,87,82,77
8/20/2015,86,82,77
8/21/2015,87,79,71
8/22/2015,86,78,69
8/23/2015,85,78,70
8/24/2015,87,80,73
8/25/2015,90,82,73
8/26/2015,85,76,67
8/27/2015,82,75,67
8/28/2015,82,73,63
8/29/2015,87,77,67
8/30/2015,90,81,72
8/31/2015,91,84,76
9/1/2015,90,83,76
9/2/2015,91,83,74
9/3/2015,93,84,74
9/4/2015,85,79,72
9/5/2015,83,75,67
9/6/2015,87,76,65
9/7/2015,92,81,70
9/8/2015,97,87,76
9/9/2015,90,83,76
9/10/2015,79,75,70
9/11/2015,81,74,66
9/12/2015,79,74,69
9/13/2015,80,71,62
9/14/2015,77,68,59
9/15/2015,84,73,62
9/16/2015,88,77,66
9/17/2015,89,79,68
9/18/2015,87,78,68
9/19/2015,83,76,68
9/20/2015,79,72,64
9/21/2015,73,66,59
9/22/2015,71,67,62
9/23/2015,80,70,59
9/24/2015,82,71,60
9/25/2015,76,70,63
9/26/2015,72,67,61
9/27/2015,71,64,56
9/28/2015,78,72,65
9/29/2015,83,78,72
9/30/2015,79,69,59
10/1/2015,64,60,56
10/2/2015,57,53,48
10/3/2015,55,52,49
10/4/2015,63,58,53
10/5/2015,67,60,52
10/6/2015,73,63,52
10/7/2015,73,66,58
10/8/2015,72,66,59
10/9/2015,78,70,61
10/10/2015,65,58,50
10/11/2015,69,61,53
10/12/2015,77,67,56
10/13/2015,72,67,61
10/14/2015,69,63,57
10/15/2015,64,58,51
10/16/2015,64,59,53
10/17/2015,56,49,42
10/18/2015,50,44,38
10/19/2015,53,44,35
10/20/2015,70,59,48
10/21/2015,76,67,57
10/22/2015,75,67,58
10/23/2015,65,55,45
10/24/2015,57,49,40
10/25/2015,68,58,48
10/26/2015,58,52,46
10/27/2015,59,52,45
10/28/2015,69,61,53
10/29/2015,73,65,57
10/30/2015,61,55,48
10/31/2015,56,49,42
11/1/2015,65,60,54
11/2/2015,63,59,54
11/3/2015,72,60,48
11/4/2015,70,63,56
11/5/2015,71,64,56
11/6/2015,74,70,66
11/7/2015,72,63,53
11/8/2015,56,51,46
11/9/2015,59,51,43
11/10/2015,57,54,51
11/11/2015,58,54,49
11/12/2015,61,56,51
11/13/2015,58,52,46
11/14/2015,49,46,42
11/15/2015,58,49,39
11/16/2015,67,59,51
11/17/2015,52,46,40
11/18/2015,58,52,46
11/19/2015,64,61,57
11/20/2015,64,55,46
11/21/2015,53,48,42
11/22/2015,55,49,42
11/23/2015,44,39,33
11/24/2015,46,39,32
11/25/2015,50,43,36
11/26/2015,60,51,41
11/27/2015,64,58,51
11/28/2015,63,53,43
11/29/2015,48,43,37
11/30/2015,45,40,34
12/1/2015,51,48,44
12/2/2015,57,52,46
12/3/2015,55,50,44
12/4/2015,51,47,42
12/5/2015,51,46,40
12/6/2015,53,46,39
12/7/2015,54,48,42
12/8/2015,49,45,41
12/9/2015,55,48,40
12/10/2015,60,56,51
12/11/2015,61,56,50
12/12/2015,66,61,55
12/13/2015,67,61,55
12/14/2015,67,60,53
12/15/2015,68,61,53
12/16/2015,53,50,46
12/17/2015,59,55,50
12/18/2015,57,48,38
12/19/2015,40,38,35
12/20/2015,43,39,34
12/21/2015,56,48,39
12/22/2015,62,58,53
12/23/2015,64,58,52
12/24/2015,72,68,63
12/25/2015,66,62,57
12/26/2015,59,53,47
12/27/2015,61,54,46
12/28/2015,46,40,34
12/29/2015,46,40,34
12/30/2015,48,43,38
12/31/2015,48,45,42
1/1/2016,42,38,34
1/2/2016,40,36,32
1/3/2016,45,40,35
1/4/2016,36,25,14
1/5/2016,29,20,11
1/6/2016,41,33,25
1/7/2016,46,39,31
1/8/2016,46,39,31
1/9/2016,47,44,40
1/10/2016,59,50,40
1/11/2016,40,33,26
1/12/2016,44,35,25
1/13/2016,30,26,22
1/14/2016,38,30,22
1/15/2016,51,43,34
1/16/2016,52,47,42
1/17/2016,42,36,30
1/18/2016,31,25,18
1/19/2016,28,22,16
1/20/2016,37,32,27
1/21/2016,36,31,26
1/22/2016,30,26,21
1/23/2016,27,26,24
1/24/2016,35,28,20
1/25/2016,39,34,28
1/26/2016,48,43,38
1/27/2016,47,41,34
1/28/2016,42,37,32
1/29/2016,41,36,30
1/30/2016,39,34,28
1/31/2016,56,46,36
2/1/2016,59,52,44
2/2/2016,50,44,38
2/3/2016,59,51,42
2/4/2016,59,52,44
2/5/2016,44,38,31
2/6/2016,39,34,30
2/7/2016,47,40,33
2/8/2016,39,34,28
2/9/2016,36,32,27
2/10/2016,39,35,31
2/11/2016,31,25,18
2/12/2016,27,21,15
2/13/2016,22,14,6
2/14/2016,15,7,-1
2/15/2016,35,24,13
2/16/2016,54,45,35
2/17/2016,39,37,35
2/18/2016,36,32,27
2/19/2016,39,32,24
2/20/2016,61,50,39
2/21/2016,55,50,44
2/22/2016,52,45,38
2/23/2016,40,38,35
2/24/2016,60,48,36
2/25/2016,61,49,37
2/26/2016,39,33,27
2/27/2016,41,34,26
2/28/2016,60,49,38
2/29/2016,61,54,47
3/1/2016,52,46,39
3/2/2016,55,42,29
3/3/2016,36,31,26
3/4/2016,39,35,30
3/5/2016,41,35,28
3/6/2016,44,38,32
3/7/2016,60,48,36
3/8/2016,67,57,47
3/9/2016,77,61,44
3/10/2016,79,71,63
3/11/2016,68,58,48
3/12/2016,59,50,40
3/13/2016,62,56,50
3/14/2016,51,46,40
3/15/2016,57,51,44
3/16/2016,65,57,48
3/17/2016,63,54,45
3/18/2016,57,50,42
3/19/2016,46,41,36
3/20/2016,43,38,32
3/21/2016,50,41,32
3/22/2016,56,46,35
3/23/2016,71,60,48
3/24/2016,55,50,44
3/25/2016,72,58,44
3/26/2016,55,47,38
3/27/2016,55,49,43
3/28/2016,62,52,42
3/29/2016,53,47,40
3/30/2016,56,47,37
3/31/2016,73,61,49
4/1/2016,79,70,61
4/2/2016,61,55,49
4/3/2016,50,42,34
4/4/2016,45,37,29
4/5/2016,43,35,26
4/6/2016,48,39,30
4/7/2016,58,53,48
4/8/2016,50,45,40
4/9/2016,43,40,36
4/10/2016,50,41,31
4/11/2016,65,54,43
4/12/2016,59,52,45
4/13/2016,58,49,40
4/14/2016,62,53,43
4/15/2016,65,54,42
4/16/2016,68,56,43
4/17/2016,75,60,44
4/18/2016,82,67,51
4/19/2016,73,64,55
4/20/2016,69,59,49
4/21/2016,73,61,49
4/22/2016,79,71,62
4/23/2016,71,63,54
4/24/2016,68,58,47
4/25/2016,69,60,50
4/26/2016,60,54,47
4/27/2016,62,54,46
4/28/2016,59,54,48
4/29/2016,58,52,45
4/30/2016,65,56,46
5/1/2016,51,48,45
5/2/2016,60,53,45
5/3/2016,56,54,51
5/4/2016,52,50,48
5/5/2016,57,52,46
5/6/2016,54,51,48
5/7/2016,60,54,48
5/8/2016,66,58,49
5/9/2016,72,62,52
5/10/2016,63,57,50
5/11/2016,76,63,50
5/12/2016,80,68,56
5/13/2016,65,62,58
5/14/2016,73,65,56
5/15/2016,57,52,46
5/16/2016,66,55,43
5/17/2016,64,58,52
5/18/2016,58,56,54
5/19/2016,73,64,54
5/20/2016,76,65,53
5/21/2016,66,60,54
5/22/2016,70,61,52
5/23/2016,78,67,56
5/24/2016,73,66,58
5/25/2016,88,75,61
5/26/2016,90,80,69
5/27/2016,87,80,73
5/28/2016,92,82,71
5/29/2016,87,79,70
5/30/2016,82,75,68
5/31/2016,85,78,71
6/1/2016,83,75,66
6/2/2016,78,70,62
6/3/2016,70,67,63
6/4/2016,83,75,66
6/5/2016,71,68,65
6/6/2016,83,74,65
6/7/2016,85,75,64
6/8/2016,67,60,52
6/9/2016,71,63,54
6/10/2016,77,67,57
6/11/2016,88,74,59
6/12/2016,83,73,62
6/13/2016,74,66,57
6/14/2016,79,69,58
6/15/2016,85,74,62
6/16/2016,74,70,65
6/17/2016,78,71,63
6/18/2016,87,74,61
6/19/2016,88,77,66
6/20/2016,84,74,64
6/21/2016,87,80,72
6/22/2016,86,77,68
6/23/2016,83,76,69
6/24/2016,84,76,67
6/25/2016,86,75,64
6/26/2016,87,77,67
6/27/2016,83,75,67
6/28/2016,76,72,68
6/29/2016,83,75,67
6/30/2016,85,76,67
7/1/2016,79,73,66
7/2/2016,76,70,63
7/3/2016,78,71,64
7/4/2016,84,75,66
7/5/2016,86,78,69
7/6/2016,91,83,75
7/7/2016,89,83,77
7/8/2016,86,77,67
7/9/2016,72,69,65
7/10/2016,80,73,66
7/11/2016,81,73,65
7/12/2016,82,75,68
7/13/2016,85,78,71
7/14/2016,88,81,73
7/15/2016,88,84,79
7/16/2016,90,83,75
7/17/2016,89,82,75
7/18/2016,93,83,72
7/19/2016,83,78,73
7/20/2016,85,77,68
7/21/2016,90,81,71
7/22/2016,94,84,74
7/23/2016,96,88,80
7/24/2016,94,85,75
7/25/2016,93,83,73
7/26/2016,89,81,72
7/27/2016,91,83,74
7/28/2016,95,85,75
7/29/2016,85,77,69
7/30/2016,84,79,73
7/31/2016,78,75,71
8/1/2016,80,75,69
8/2/2016,79,74,68
8/3/2016,80,73,66
8/4/2016,81,74,67
8/5/2016,83,76,69
8/6/2016,87,80,72
8/7/2016,86,78,70
8/8/2016,86,79,71
8/9/2016,87,79,71
8/10/2016,86,81,75
8/11/2016,91,83,74
8/12/2016,93,83,73
8/13/2016,96,89,81
8/14/2016,94,86,78
8/15/2016,92,85,77
8/16/2016,87,83,78
8/17/2016,85,81,77
8/18/2016,85,79,72
8/19/2016,88,81,74
8/20/2016,83,77,70
8/21/2016,86,80,73
8/22/2016,79,72,65
8/23/2016,82,72,61
8/24/2016,87,78,68
8/25/2016,86,78,69
8/26/2016,90,83,75
8/27/2016,89,82,75
8/28/2016,89,81,72
8/29/2016,91,83,74
8/30/2016,86,78,69
8/31/2016,89,82,74
9/1/2016,79,74,69
9/2/2016,81,74,66
9/3/2016,75,71,66
9/4/2016,80,73,65
9/5/2016,84,75,65
9/6/2016,80,76,71
9/7/2016,85,78,71
9/8/2016,89,80,71
9/9/2016,91,83,75
9/10/2016,90,82,74
9/11/2016,83,75,67
9/12/2016,78,70,62
9/13/2016,83,74,64
9/14/2016,91,79,67
9/15/2016,74,68,61
9/16/2016,73,67,61
9/17/2016,77,67,59
9/18/2016,82,76,70
9/19/2016,76,73,69
9/20/2016,82,75,68
9/21/2016,84,76,68
9/22/2016,86,76,65
9/23/2016,87,76,64
9/24/2016,71,65,58
9/25/2016,70,62,54
9/26/2016,74,64,54
9/27/2016,74,69,64
9/28/2016,69,63,56
9/29/2016,64,61,57
9/30/2016,59,58,56
10/1/2016,62,59,56
10/2/2016,63,60,57
10/3/2016,72,66,60
10/4/2016,69,65,60
10/5/2016,67,60,53
10/6/2016,73,64,55
10/7/2016,75,66,57
10/8/2016,68,63,58
10/9/2016,65,58,51
10/10/2016,64,56,47
10/11/2016,63,55,46
10/12/2016,66,60,53
10/13/2016,67,60,53
10/14/2016,62,55,47
10/15/2016,65,55,45
10/16/2016,69,61,53
10/17/2016,81,72,63
10/18/2016,81,74,67
10/19/2016,85,75,65
10/20/2016,70,66,62
10/21/2016,69,63,57
10/22/2016,57,52,47
10/23/2016,61,53,45
10/24/2016,62,55,47
10/25/2016,52,48,43
10/26/2016,51,45,38
10/27/2016,55,48,40
10/28/2016,51,47,42
10/29/2016,64,52,39
10/30/2016,76,65,54
10/31/2016,54,49,44
11/1/2016,58,49,40
11/2/2016,70,62,54
11/3/2016,72,65,57
11/4/2016,61,54,47
11/5/2016,62,53,44
11/6/2016,59,52,45
11/7/2016,53,47,41
11/8/2016,66,54,41
11/9/2016,59,54,49
11/10/2016,56,48,40
11/11/2016,63,52,41
11/12/2016,50,44,37
11/13/2016,61,51,41
11/14/2016,62,54,46
11/15/2016,56,52,47
11/16/2016,61,53,45
11/17/2016,61,55,49
11/18/2016,64,54,44
11/19/2016,63,50,37
11/20/2016,42,38,34
11/21/2016,41,39,36
11/22/2016,41,39,37
11/23/2016,45,40,35
11/24/2016,48,43,38
11/25/2016,54,50,45
11/26/2016,50,45,40
11/27/2016,50,45,39
11/28/2016,52,45,38
11/29/2016,60,56,51
11/30/2016,58,54,50
12/1/2016,54,48,42
12/2/2016,51,46,40
12/3/2016,47,44,41
12/4/2016,47,43,39
12/5/2016,49,44,38
12/6/2016,46,42,37
12/7/2016,46,43,40
12/8/2016,45,40,35
12/9/2016,40,35,30
12/10/2016,35,32,28
12/11/2016,35,32,28
12/12/2016,46,40,34
12/13/2016,43,39,35
12/14/2016,42,38,34
12/15/2016,34,27,19
12/16/2016,27,22,17
12/17/2016,39,32,24
12/18/2016,58,45,31
12/19/2016,31,27,23
12/20/2016,33,27,20
12/21/2016,40,35,30
12/22/2016,49,43,37
12/23/2016,47,43,38
12/24/2016,47,43,38
12/25/2016,50,43,36
12/26/2016,50,42,33
12/27/2016,60,50,40
12/28/2016,40,37,34
12/29/2016,46,40,33
12/30/2016,40,37,33
12/31/2016,44,38,31
